date,year,month,market,commodity,unit,currency,price
2018-02-01,2018,2,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2488.0
2018-03-01,2018,3,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2333.0
2018-03-01,2018,3,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2185.0
2018-03-01,2018,3,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2139.0
2018-03-01,2018,3,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2319.0
2018-03-01,2018,3,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2274.0
2018-03-01,2018,3,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2523.0
2018-04-01,2018,4,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2192.0
2018-04-01,2018,4,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2095.0
2018-04-01,2018,4,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2203.0
2018-04-01,2018,4,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2370.0
2018-04-01,2018,4,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2309.0
2018-04-01,2018,4,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2461.0
2018-05-01,2018,5,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2068.0
2018-05-01,2018,5,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2006.0
2018-05-01,2018,5,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2157.0
2018-05-01,2018,5,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2090.0
2018-05-01,2018,5,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2155.0
2018-05-01,2018,5,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2292.0
2018-06-01,2018,6,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1993.0
2018-06-01,2018,6,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1877.0
2018-06-01,2018,6,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,1902.0
2018-06-01,2018,6,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2042.0
2018-06-01,2018,6,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1942.0
2018-06-01,2018,6,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2205.0
2018-07-01,2018,7,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1805.0
2018-07-01,2018,7,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1738.0
2018-07-01,2018,7,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,1801.0
2018-07-01,2018,7,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,1851.0
2018-07-01,2018,7,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1845.0
2018-07-01,2018,7,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2049.0
2018-08-01,2018,8,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1803.0
2018-08-01,2018,8,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1727.0
2018-08-01,2018,8,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,1787.0
2018-08-01,2018,8,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,1892.0
2018-08-01,2018,8,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1768.0
2018-08-01,2018,8,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2029.0
2018-09-01,2018,9,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1857.0
2018-09-01,2018,9,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1817.0
2018-09-01,2018,9,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,1947.0
2018-09-01,2018,9,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,1928.0
2018-09-01,2018,9,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1972.0
2018-09-01,2018,9,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2124.0
2018-10-01,2018,10,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2124.0
2018-10-01,2018,10,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1943.0
2018-10-01,2018,10,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2135.0
2018-10-01,2018,10,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2148.0
2018-10-01,2018,10,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2043.0
2018-10-01,2018,10,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2368.0
2018-11-01,2018,11,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2039.0
2018-11-01,2018,11,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1926.0
2018-11-01,2018,11,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2191.0
2018-11-01,2018,11,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2244.0
2018-11-01,2018,11,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2174.0
2018-11-01,2018,11,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2366.0
2018-12-01,2018,12,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2213.0
2018-12-01,2018,12,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2106.0
2018-12-01,2018,12,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2171.0
2018-12-01,2018,12,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2281.0
2018-12-01,2018,12,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2163.0
2018-12-01,2018,12,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2408.0
2019-01-01,2019,1,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2159.0
2019-01-01,2019,1,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2040.0
2019-01-01,2019,1,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2217.0
2019-01-01,2019,1,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2383.0
2019-01-01,2019,1,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2243.0
2019-01-01,2019,1,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2489.0
2019-02-01,2019,2,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2224.0
2019-02-01,2019,2,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2256.0
2019-02-01,2019,2,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2351.0
2019-02-01,2019,2,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2422.0
2019-02-01,2019,2,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2368.0
2019-02-01,2019,2,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2535.0
2019-03-01,2019,3,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2284.0
2019-03-01,2019,3,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2306.0
2019-03-01,2019,3,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2401.0
2019-03-01,2019,3,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2493.0
2019-03-01,2019,3,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2259.0
2019-03-01,2019,3,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2726.0
2019-04-01,2019,4,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2276.0
2019-04-01,2019,4,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2339.0
2019-04-01,2019,4,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2343.0
2019-04-01,2019,4,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2418.0
2019-04-01,2019,4,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2428.0
2019-04-01,2019,4,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2573.0
2019-05-01,2019,5,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2180.0
2019-05-01,2019,5,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2046.0
2019-05-01,2019,5,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2266.0
2019-05-01,2019,5,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2285.0
2019-05-01,2019,5,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2249.0
2019-05-01,2019,5,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2400.0
2019-06-01,2019,6,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2031.0
2019-06-01,2019,6,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1992.0
2019-06-01,2019,6,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2008.0
2019-06-01,2019,6,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2117.0
2019-06-01,2019,6,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2166.0
2019-06-01,2019,6,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2261.0
2019-07-01,2019,7,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1951.0
2019-07-01,2019,7,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1816.0
2019-07-01,2019,7,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,1969.0
2019-07-01,2019,7,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,1943.0
2019-07-01,2019,7,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1995.0
2019-07-01,2019,7,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2186.0
2019-08-01,2019,8,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1887.0
2019-08-01,2019,8,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1839.0
2019-08-01,2019,8,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,1948.0
2019-08-01,2019,8,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,1942.0
2019-08-01,2019,8,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1863.0
2019-08-01,2019,8,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2160.0
2019-09-01,2019,9,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1901.0
2019-09-01,2019,9,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1880.0
2019-09-01,2019,9,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2048.0
2019-09-01,2019,9,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2075.0
2019-09-01,2019,9,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2107.0
2019-09-01,2019,9,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2231.0
2019-10-01,2019,10,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2039.0
2019-10-01,2019,10,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2042.0
2019-10-01,2019,10,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2190.0
2019-10-01,2019,10,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2206.0
2019-10-01,2019,10,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2271.0
2019-10-01,2019,10,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2401.0
2019-11-01,2019,11,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2123.0
2019-11-01,2019,11,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2148.0
2019-11-01,2019,11,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2201.0
2019-11-01,2019,11,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2388.0
2019-11-01,2019,11,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2293.0
2019-11-01,2019,11,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2422.0
2019-12-01,2019,12,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2298.0
2019-12-01,2019,12,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2291.0
2019-12-01,2019,12,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2210.0
2019-12-01,2019,12,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2404.0
2019-12-01,2019,12,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2360.0
2019-12-01,2019,12,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2569.0
2020-01-01,2020,1,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2338.0
2020-01-01,2020,1,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2275.0
2020-01-01,2020,1,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2354.0
2020-01-01,2020,1,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2512.0
2020-01-01,2020,1,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2342.0
2020-01-01,2020,1,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2759.0
2020-02-01,2020,2,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2477.0
2020-02-01,2020,2,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2264.0
2020-02-01,2020,2,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2468.0
2020-02-01,2020,2,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2595.0
2020-02-01,2020,2,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2465.0
2020-02-01,2020,2,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2722.0
2020-03-01,2020,3,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2429.0
2020-03-01,2020,3,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2438.0
2020-03-01,2020,3,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2491.0
2020-03-01,2020,3,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2573.0
2020-03-01,2020,3,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2579.0
2020-03-01,2020,3,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2781.0
2020-04-01,2020,4,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2726.0
2020-04-01,2020,4,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2616.0
2020-04-01,2020,4,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2766.0
2020-04-01,2020,4,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2842.0
2020-04-01,2020,4,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2780.0
2020-04-01,2020,4,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,3117.0
2020-05-01,2020,5,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2668.0
2020-05-01,2020,5,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2574.0
2020-05-01,2020,5,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2680.0
2020-05-01,2020,5,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2721.0
2020-05-01,2020,5,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2696.0
2020-05-01,2020,5,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2929.0
2020-06-01,2020,6,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2084.0
2020-06-01,2020,6,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2111.0
2020-06-01,2020,6,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2139.0
2020-06-01,2020,6,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2251.0
2020-06-01,2020,6,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2198.0
2020-06-01,2020,6,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2573.0
2020-07-01,2020,7,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1914.0
2020-07-01,2020,7,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1941.0
2020-07-01,2020,7,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2038.0
2020-07-01,2020,7,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2057.0
2020-07-01,2020,7,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2087.0
2020-07-01,2020,7,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2280.0
2020-08-01,2020,8,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1887.0
2020-08-01,2020,8,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1892.0
2020-08-01,2020,8,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2008.0
2020-08-01,2020,8,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2088.0
2020-08-01,2020,8,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,1983.0
2020-08-01,2020,8,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2275.0
2020-09-01,2020,9,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2046.0
2020-09-01,2020,9,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1906.0
2020-09-01,2020,9,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2141.0
2020-09-01,2020,9,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2154.0
2020-09-01,2020,9,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2095.0
2020-09-01,2020,9,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2391.0
2020-10-01,2020,10,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2201.0
2020-10-01,2020,10,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2205.0
2020-10-01,2020,10,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2286.0
2020-10-01,2020,10,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2373.0
2020-10-01,2020,10,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2347.0
2020-10-01,2020,10,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2561.0
2020-11-01,2020,11,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2249.0
2020-11-01,2020,11,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2278.0
2020-11-01,2020,11,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2372.0
2020-11-01,2020,11,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2523.0
2020-11-01,2020,11,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2419.0
2020-11-01,2020,11,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2667.0
2020-12-01,2020,12,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2318.0
2020-12-01,2020,12,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2266.0
2020-12-01,2020,12,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2433.0
2020-12-01,2020,12,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2411.0
2020-12-01,2020,12,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2388.0
2020-12-01,2020,12,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2681.0
2021-01-01,2021,1,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2432.0
2021-01-01,2021,1,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2374.0
2021-01-01,2021,1,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2571.0
2021-01-01,2021,1,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2536.0
2021-01-01,2021,1,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2572.0
2021-01-01,2021,1,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2769.0
2021-02-01,2021,2,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2506.0
2021-02-01,2021,2,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2455.0
2021-02-01,2021,2,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2474.0
2021-02-01,2021,2,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2646.0
2021-02-01,2021,2,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2580.0
2021-02-01,2021,2,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2810.0
2021-03-01,2021,3,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2467.0
2021-03-01,2021,3,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2472.0
2021-03-01,2021,3,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2541.0
2021-03-01,2021,3,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2754.0
2021-03-01,2021,3,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2662.0
2021-03-01,2021,3,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2825.0
2021-04-01,2021,4,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2499.0
2021-04-01,2021,4,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2502.0
2021-04-01,2021,4,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2579.0
2021-04-01,2021,4,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2647.0
2021-04-01,2021,4,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2617.0
2021-04-01,2021,4,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2884.0
2021-05-01,2021,5,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2270.0
2021-05-01,2021,5,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2286.0
2021-05-01,2021,5,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2399.0
2021-05-01,2021,5,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2637.0
2021-05-01,2021,5,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2441.0
2021-05-01,2021,5,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2662.0
2021-06-01,2021,6,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2299.0
2021-06-01,2021,6,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2175.0
2021-06-01,2021,6,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2330.0
2021-06-01,2021,6,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2317.0
2021-06-01,2021,6,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2420.0
2021-06-01,2021,6,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2529.0
2021-07-01,2021,7,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2110.0
2021-07-01,2021,7,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2080.0
2021-07-01,2021,7,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2141.0
2021-07-01,2021,7,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2197.0
2021-07-01,2021,7,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2204.0
2021-07-01,2021,7,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2421.0
2021-08-01,2021,8,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,1981.0
2021-08-01,2021,8,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,1976.0
2021-08-01,2021,8,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2047.0
2021-08-01,2021,8,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2096.0
2021-08-01,2021,8,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2080.0
2021-08-01,2021,8,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2375.0
2021-09-01,2021,9,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2233.0
2021-09-01,2021,9,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2213.0
2021-09-01,2021,9,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2219.0
2021-09-01,2021,9,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2223.0
2021-09-01,2021,9,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2196.0
2021-09-01,2021,9,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2547.0
2021-10-01,2021,10,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2256.0
2021-10-01,2021,10,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2249.0
2021-10-01,2021,10,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2375.0
2021-10-01,2021,10,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2546.0
2021-10-01,2021,10,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2374.0
2021-10-01,2021,10,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2726.0
2021-11-01,2021,11,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2487.0
2021-11-01,2021,11,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2336.0
2021-11-01,2021,11,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2515.0
2021-11-01,2021,11,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2452.0
2021-11-01,2021,11,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2509.0
2021-11-01,2021,11,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2742.0
2021-12-01,2021,12,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2335.0
2021-12-01,2021,12,Mombasa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2423.0
2021-12-01,2021,12,Kisumu,"Rice (Imported, Long Grain)","per 25kg bag",KES,2569.0
2021-12-01,2021,12,Eldoret,"Rice (Imported, Long Grain)","per 25kg bag",KES,2502.0
2021-12-01,2021,12,Nakuru,"Rice (Imported, Long Grain)","per 25kg bag",KES,2494.0
2021-12-01,2021,12,Garissa,"Rice (Imported, Long Grain)","per 25kg bag",KES,2775.0
2022-01-01,2022,1,Nairobi,"Rice (Imported, Long Grain)","per 25kg bag",KES,2529.0
